code;id;state;region;province;location;station;dataset;filename;frequency;longitude;latitude;elevation
ASN00070095;;;;;;URIARRA HOMESTEAD;ghcnd;ASN00070095;01d;148.8833;-35.3333;-999.9
ASN00070096;;;;;;BERREBANGALO;ghcnd;ASN00070096;01d;149.2000;-34.9000;621.8
ASN00070097;;;;;;BREADALBANE (OLD POST OFFICE);ghcnd;ASN00070097;01d;149.4923;-34.7916;705.0
ASN00070098;;;;;;BREDBO (BREDBO STATION);ghcnd;ASN00070098;01d;149.1643;-35.9702;728.0
ASN00070099;;;;;;CANBERRA (ACTON);ghcnd;ASN00070099;01d;149.1000;-35.3000;-999.9
ASN00070100;;;;;;CANBERRA SOLAR OBSERVATORY;ghcnd;ASN00070100;01d;149.0000;-35.3000;-999.9
ASN00070101;;;;;;QUEANBEYAN (CARWOOLA);ghcnd;ASN00070101;01d;149.3833;-35.4167;738.0
ASN00070102;;;;;;CURRANDOOLEY;ghcnd;ASN00070102;01d;149.5000;-35.1667;746.8
ASN00070103;;;;;;CANBERRA (DUNTROON MILITARY CO;ghcnd;ASN00070103;01d;149.1000;-35.3000;-999.9
ASN00070104;;;;;;LAMBRIGG;ghcnd;ASN00070104;01d;149.1000;-35.5000;-999.9
ASN00070105;;;;;;MOUNT FAIRY (MERIGAN);ghcnd;ASN00070105;01d;149.5926;-35.1673;768.0
ASN00070106;;;;;;CATHCART (OLD POST OFFICE);ghcnd;ASN00070106;01d;149.3897;-36.8439;803.0
ASN00070107;;;;;;DELEGATE STATION;ghcnd;ASN00070107;01d;148.9283;-37.0476;773.0
ASN00070108;;;;;;YASS;ghcnd;ASN00070108;01d;148.9000;-34.8500;-999.9
ASN00070109;;;;;;SUTTON;ghcnd;ASN00070109;01d;149.2500;-35.1667;594.4
ASN00070110;;;;;;CHAIN-O-PONDS;ghcnd;ASN00070110;01d;149.1333;-34.6167;539.5
ASN00070111;;;;;;BIALA (ALVISON);ghcnd;ASN00070111;01d;149.2497;-34.5612;705.0
ASN00070112;;;;;;DALTON POST OFFICE;ghcnd;ASN00070112;01d;149.1816;-34.7226;530.0
ASN00070113;;;;;;GLEN AVON;ghcnd;ASN00070113;01d;148.9667;-34.1333;396.2
ASN00070114;;;;;;BEVENDALE (KAFFNA);ghcnd;ASN00070114;01d;149.0833;-34.5500;548.6
ASN00070115;;;;;;COLLECTOR (LERIDA);ghcnd;ASN00070115;01d;149.3722;-34.9187;865.0
ASN00070116;;;;;;WHEEO (THE HOMESTEAD);ghcnd;ASN00070116;01d;149.2355;-34.4208;750.0
ASN00070117;;;;;;DALTON (ROSE VALLEY);ghcnd;ASN00070117;01d;149.1207;-34.7169;560.0
ASN00070118;;;;;;KYEEMA;ghcnd;ASN00070118;01d;149.9333;-35.1167;579.1
ASN00070119;;;;;;BIG HILL (GLEN DUSK);ghcnd;ASN00070119;01d;149.9970;-34.5679;648.0
ASN00070121;;;;;;BRAIDWOOD (BANOON);ghcnd;ASN00070121;01d;149.7000;-35.2833;609.6
ASN00070122;;;;;;WINDELLAMA (ROSEVIEW);ghcnd;ASN00070122;01d;149.8500;-35.0167;579.1
ASN00070124;;;;;;RICHLANDS (BOUVERIE);ghcnd;ASN00070124;01d;149.8767;-34.3024;980.0
ASN00070125;;;;;;TARALGA (GREENMANTLE);ghcnd;ASN00070125;01d;149.9667;-34.4167;792.0
ASN00070126;;;;;;BURRA (URILA (MIRRIMA));ghcnd;ASN00070126;01d;149.2711;-35.5567;890.0
ASN00070127;;;;;;STRATHAVEN;ghcnd;ASN00070127;01d;150.0000;-34.4833;896.1
ASN00070128;;;;;;ROSLYN (WILLIGAM HILL);ghcnd;ASN00070128;01d;149.6667;-34.4833;990.6
ASN00070129;;;;;;REDMOUNT;ghcnd;ASN00070129;01d;149.5833;-34.4667;-999.9
ASN00070130;;;;;;CROOKWELL (SPRINGWOOD);ghcnd;ASN00070130;01d;149.4667;-34.5333;914.4
ASN00070131;;;;;;WOODHOUSELEE (LEESTON);ghcnd;ASN00070131;01d;149.6245;-34.5450;855.0
ASN00070132;;;;;;MIDDLE ARM (HOLMWOOD);ghcnd;ASN00070132;01d;149.6833;-34.5167;823.0
ASN00070133;;;;;;KERRAWARY;ghcnd;ASN00070133;01d;150.0333;-34.5000;518.2
ASN00070134;;;;;;THE FOREST (BIDGEE);ghcnd;ASN00070134;01d;149.7333;-34.6167;760.0
ASN00070135;;;;;;MUMMELL (KANGAROOBIE);ghcnd;ASN00070135;01d;149.6202;-34.6608;725.0
ASN00070137;;;;;;GURRUNDAH (WANDONGA);ghcnd;ASN00070137;01d;149.4330;-34.6681;852.0
ASN00070138;;;;;;STRATHMERE;ghcnd;ASN00070138;01d;149.6167;-34.8333;670.6
ASN00070139;;;;;;NORWOOD (GOULBURN);ghcnd;ASN00070139;01d;149.7167;-34.7000;609.6
ASN00070140;;;;;;ALLAMBIE;ghcnd;ASN00070140;01d;149.7833;-34.6833;807.7
ASN00070141;;;;;;WINDFARTHING;ghcnd;ASN00070141;01d;149.8833;-34.7667;701.0
ASN00070142;;;;;;TOWRANG (RIVERVIEW);ghcnd;ASN00070142;01d;149.8833;-34.6667;620.0
ASN00070143;;;;;;BRAYTON (LONGREACH);ghcnd;ASN00070143;01d;149.9541;-34.6389;610.0
ASN00070144;;;;;;TARALGA (CIRCLE C);ghcnd;ASN00070144;01d;149.8836;-34.4084;955.0
ASN00070145;;;;;;STRATHAIRD (CLOVERDALE);ghcnd;ASN00070145;01d;149.7528;-34.4100;920.0
ASN00070146;;;;;;WOODHOUSELEE (WYNN VIEW);ghcnd;ASN00070146;01d;149.6250;-34.6017;815.0
ASN00070147;;;;;;GOULBURN (HILLWOOD);ghcnd;ASN00070147;01d;149.7381;-34.5604;740.0
ASN00070148;;;;;;KERRAWARRA;ghcnd;ASN00070148;01d;150.0167;-34.5333;634.0
ASN00070149;;;;;;KINGSDALE;ghcnd;ASN00070149;01d;149.7000;-34.7000;649.2
ASN00070150;;;;;;CHAKOLA (ROSEBROOK);ghcnd;ASN00070150;01d;149.1833;-36.1500;731.5
ASN00070151;;;;;;GOONUREA;ghcnd;ASN00070151;01d;149.5167;-34.4833;954.0
ASN00070152;;;;;;GOULBURN H.M.TRAINING CENTRE;ghcnd;ASN00070152;01d;149.7333;-34.7500;640.1
ASN00070153;;;;;;DALGETY (SEVERN PARK);ghcnd;ASN00070153;01d;148.9341;-36.4645;895.0
ASN00070154;;;;;;BOMBALA (BANOOL);ghcnd;ASN00070154;01d;149.1167;-36.7333;951.0
ASN00070155;;;;;;COOMA (BROOKFIELD);ghcnd;ASN00070155;01d;149.0333;-36.3167;-999.9
ASN00070156;;;;;;CURRAGHMORE;ghcnd;ASN00070156;01d;149.3500;-36.6500;-999.9
ASN00070157;;;;;;KYBEYAN (GANNAWARRAH);ghcnd;ASN00070157;01d;149.4236;-36.3519;1020.0
ASN00070158;;;;;;BOMBALA (WOODBURN);ghcnd;ASN00070158;01d;149.1547;-37.0343;740.0
ASN00070159;;;;;;DALGETY (IRONMONGIE);ghcnd;ASN00070159;01d;148.9333;-36.6000;760.0
ASN00070160;;;;;;MOUNT COOPER;ghcnd;ASN00070160;01d;149.2167;-36.6833;-999.9
ASN00070161;;;;;;COOMA (MYALLA);ghcnd;ASN00070161;01d;149.1139;-36.4250;1042.0
ASN00070162;;;;;;DALGETY (OAKLEIGH);ghcnd;ASN00070162;01d;148.8667;-36.7833;789.4
ASN00070163;;;;;;PEAK VIEW POST OFFICE;ghcnd;ASN00070163;01d;149.3833;-36.0667;914.4
ASN00070164;;;;;;CRAIGIE (QUINBURRA);ghcnd;ASN00070164;01d;149.0667;-37.1000;762.0
ASN00070165;;;;;;ROCK FLAT (OLD POST OFFICE);ghcnd;ASN00070165;01d;149.1980;-36.3541;893.0
ASN00070166;;;;;;NIMMITABEL (SPRINGFIELD OLD);ghcnd;ASN00070166;01d;149.0833;-36.5500;910.0
ASN00070167;;;;;;ROCKTON (WOG WOG);ghcnd;ASN00070167;01d;149.4667;-37.0833;335.3
ASN00070169;;;;;;GINNINDERRA CSIRO;ghcnd;ASN00070169;01d;149.0840;-35.1966;600.0
ASN00070170;;;;;;MEDWAY (MARULAN 575);ghcnd;ASN00070170;01d;150.0167;-34.7167;-999.9
ASN00070171;;;;;;RUGBY (CAROVALE);ghcnd;ASN00070171;01d;148.9943;-34.3940;580.0
ASN00070172;;;;;;GUDGENBY;ghcnd;ASN00070172;01d;148.9833;-35.7500;975.4
ASN00070173;;;;;;GUNNARY;ghcnd;ASN00070173;01d;148.8667;-34.3833;-999.9
ASN00070174;;;;;;WINDELLAMA (PINDAROO);ghcnd;ASN00070174;01d;149.8551;-34.9594;650.0
ASN00070175;;;;;;MULLOON;ghcnd;ASN00070175;01d;149.6500;-35.3500;-999.9
ASN00070176;;;;;;MUGWILL;ghcnd;ASN00070176;01d;149.2500;-35.0500;-999.9
ASN00070177;;;;;;KYBEAN;ghcnd;ASN00070177;01d;149.4000;-36.3833;-999.9
ASN00070178;;;;;;HARDWICKE;ghcnd;ASN00070178;01d;148.9833;-34.8667;-999.9
ASN00070179;;;;;;KIALLA;ghcnd;ASN00070179;01d;149.4667;-34.5500;914.4
ASN00070180;;;;;;GURRUNDAH;ghcnd;ASN00070180;01d;149.4500;-34.6167;-999.9
ASN00070181;;;;;;GLENFERGUS;ghcnd;ASN00070181;01d;149.2667;-36.2500;-999.9
ASN00070182;;;;;;DANDELONG;ghcnd;ASN00070182;01d;149.2500;-36.2500;-999.9
ASN00070183;;;;;;WINDELLIMA (BUDJONG);ghcnd;ASN00070183;01d;149.8833;-35.0667;548.6
ASN00070184;;;;;;BRINDABELLA STATION;ghcnd;ASN00070184;01d;148.7000;-35.4000;-999.9
ASN00070185;;;;;;BRINDABELLA MOUNTAINS;ghcnd;ASN00070185;01d;148.8000;-35.4000;-999.9
ASN00070186;;;;;;BOX FOREST;ghcnd;ASN00070186;01d;149.5000;-34.5000;-999.9
ASN00070187;;;;;;YASS (BLOOMFIELD 2);ghcnd;ASN00070187;01d;148.8833;-35.0333;-999.9
ASN00070188;;;;;;TAEMAS;ghcnd;ASN00070188;01d;148.8000;-35.0000;-999.9
ASN00070189;;;;;;UMARALLA;ghcnd;ASN00070189;01d;149.2000;-36.0667;-999.9
ASN00070190;;;;;;VALE VIEW;ghcnd;ASN00070190;01d;149.6000;-35.1000;-999.9
ASN00070191;;;;;;TALLAGANDA (TINTINARA);ghcnd;ASN00070191;01d;149.5783;-35.5965;855.0
ASN00070192;;;;;;WEE JASPER (MOUNTAIN TRAILS);ghcnd;ASN00070192;01d;148.7668;-35.1166;700.0
ASN00070193;;;;;;TELOPEA PARK;ghcnd;ASN00070193;01d;149.1000;-35.5667;-999.9
ASN00070194;;;;;;SUTTON PUBLIC SCHOOL;ghcnd;ASN00070194;01d;149.3000;-35.1667;-999.9
ASN00070195;;;;;;NUMBLA VALE (CORRYNTH);ghcnd;ASN00070195;01d;148.8475;-36.6053;938.0
ASN00070196;;;;;;BYWONG;ghcnd;ASN00070196;01d;149.3000;-35.1333;-999.9
ASN00070197;;;;;;URIARRA (WOODSIDE);ghcnd;ASN00070197;01d;148.9333;-35.3500;-999.9
ASN00070198;;;;;;WHEEO;ghcnd;ASN00070198;01d;149.2833;-34.4667;-999.9
ASN00070199;;;;;;NUMERALLA (BADJA COMPOSITE);ghcnd;ASN00070199;01d;149.5134;-36.0767;1040.0
ASN00070200;;;;;;SAMARES;ghcnd;ASN00070200;01d;149.6667;-34.8167;-999.9
ASN00070202;;;;;;QUEANBEYAN 2;ghcnd;ASN00070202;01d;149.2000;-35.3000;-999.9
ASN00070203;;;;;;GOOMA WOODLANDS (BOBEYAN);ghcnd;ASN00070203;01d;149.0000;-35.9000;-999.9
ASN00070204;;;;;;WOODVILLE (BINDA);ghcnd;ASN00070204;01d;149.5833;-34.3000;-999.9
ASN00070205;;;;;;BEVENDALE;ghcnd;ASN00070205;01d;149.0833;-34.5500;-999.9
ASN00070206;;;;;;ORRORAL VALLEY (STADAN);ghcnd;ASN00070206;01d;148.9500;-35.6333;924.8
ASN00070207;;;;;;HOLTS FLAT (ROCKDALE);ghcnd;ASN00070207;01d;149.2644;-36.6439;1000.0
ASN00070208;;;;;;CRAIGIE (FINCHLEY);ghcnd;ASN00070208;01d;149.0604;-37.1346;845.0
ASN00070209;;;;;;BOOMBALA (PATANGA);ghcnd;ASN00070209;01d;149.2667;-37.0667;770.0
ASN00070210;;;;;;GOULBURN AERO CLUB;ghcnd;ASN00070210;01d;149.7333;-34.8167;641.0
ASN00070213;;;;;;GURRUNDAH (ASHWELL);ghcnd;ASN00070213;01d;149.3958;-34.6479;825.0
ASN00070214;;;;;;PARKERS GAP;ghcnd;ASN00070214;01d;149.5000;-35.6311;1249.0
ASN00070215;;;;;;PARKERS GAP (KINDERVALE);ghcnd;ASN00070215;01d;149.5167;-35.6333;975.0
ASN00070217;;;;;;COOMA AIRPORT AWS;ghcnd;ASN00070217;01d;148.9725;-36.2939;930.0
ASN00070218;;;;;;BEVANDALE (WYANGALA);ghcnd;ASN00070218;01d;149.0000;-34.5000;580.0
ASN00070219;;;;;;BRAIDWOOD (KHAN YUNIS);ghcnd;ASN00070219;01d;149.6395;-35.8627;745.0
ASN00070220;;;;;;BOOROWA POST OFFICE;ghcnd;ASN00070220;01d;148.7158;-34.4382;488.0
ASN00070221;;;;;;COOGONG;ghcnd;ASN00070221;01d;149.2333;-35.3833;609.6
ASN00070222;;;;;;CULBOOKIE;ghcnd;ASN00070222;01d;149.2500;-35.5500;762.0
ASN00070223;;;;;;SUNNYBRAE;ghcnd;ASN00070223;01d;149.3167;-35.5833;838.2
ASN00070224;;;;;;REIDS FLAT;ghcnd;ASN00070224;01d;149.0167;-34.1333;426.7
ASN00070225;;;;;;CROOKWELL (HOLBOROW STREET);ghcnd;ASN00070225;01d;149.4599;-34.4582;895.0
ASN00070226;;;;;;RIVERSVIEW;ghcnd;ASN00070226;01d;149.0333;-36.2000;853.4
ASN00070227;;;;;;SUTTON POST OFFICE;ghcnd;ASN00070227;01d;149.2667;-35.1667;609.6
ASN00070228;;;;;;CANIA (PRETORIA-COOMA);ghcnd;ASN00070228;01d;149.2167;-36.3833;883.9
ASN00070230;;;;;;WINDELLAMA (BUBURBA);ghcnd;ASN00070230;01d;149.8667;-35.0167;600.0
ASN00070231;;;;;;STROMLO FOREST;ghcnd;ASN00070231;01d;149.0492;-35.3266;605.0
ASN00070232;;;;;;SUTTON (UBA);ghcnd;ASN00070232;01d;149.2613;-35.2451;695.0
ASN00070233;;;;;;SUTTON THE ANCHORAGE;ghcnd;ASN00070233;01d;149.2754;-35.2189;725.0
ASN00070234;;;;;;BUNGENDORE OLD KOWEN;ghcnd;ASN00070234;01d;149.3333;-35.2667;783.0
ASN00070235;;;;;;GUNDAROO (TILLYGREIG);ghcnd;ASN00070235;01d;149.2667;-35.0667;579.1
ASN00070236;;;;;;KOORONG;ghcnd;ASN00070236;01d;149.1667;-37.0500;-999.9
ASN00070237;;;;;;NIMMITABEL (COTTESLOE);ghcnd;ASN00070237;01d;149.3824;-36.5902;1190.0
ASN00070238;;;;;;KIRKENONG;ghcnd;ASN00070238;01d;148.9667;-37.0833;-999.9
ASN00070239;;;;;;DELEGATE (WALLENDIBBY EAST);ghcnd;ASN00070239;01d;148.7425;-36.8984;830.0
ASN00070240;;;;;;GOULBURN N.E.;ghcnd;ASN00070240;01d;149.7000;-34.7500;-999.9
ASN00070241;;;;;;HONEYSUCKLE CREEK;ghcnd;ASN00070241;01d;148.9833;-35.5833;1116.0
ASN00070242;;;;;;ARANDA (BINDAGA ST);ghcnd;ASN00070242;01d;149.0742;-35.2572;630.0
ASN00070243;;;;;;CHIFLEY;ghcnd;ASN00070243;01d;149.0833;-35.3500;634.0
ASN00070244;;;;;;TORRENS;ghcnd;ASN00070244;01d;149.0833;-35.3833;670.6
ASN00070245;;;;;;FARRER LONGERENONG STREET;ghcnd;ASN00070245;01d;149.1000;-35.3833;646.0
ASN00070246;;;;;;CANBERRA PARLIAMENT HOUSE;ghcnd;ASN00070246;01d;149.1269;-35.3098;585.0
ASN00070247;;;;;;CANBERRA (AUSTRALIAN NATIONAL;ghcnd;ASN00070247;01d;149.1095;-35.2776;585.0
ASN00070248;;;;;;CURTIN;ghcnd;ASN00070248;01d;149.0833;-35.3333;618.7
ASN00070249;;;;;;GARRAN (FEDERAL GOLF CLUB);ghcnd;ASN00070249;01d;149.1096;-35.3296;630.0
ASN00070250;;;;;;SCULLIN (BROADSMITH STREET);ghcnd;ASN00070250;01d;149.0375;-35.2322;585.0
ASN00070251;;;;;;DEAKIN DENISON STREET;ghcnd;ASN00070251;01d;149.0906;-35.3239;573.0
ASN00070252;;;;;;RED HILL CITY PARKS DEPOT;ghcnd;ASN00070252;01d;149.1333;-35.3333;622.0
ASN00070253;;;;;;O'CONNOR (BELCONNEN WAY);ghcnd;ASN00070253;01d;149.1083;-35.2614;595.0
ASN00070254;;;;;;FYSHWICK CITY PARKS;ghcnd;ASN00070254;01d;149.1500;-35.3267;570.0
ASN00070255;;;;;;MITCHELL (EXHIBITION PARK);ghcnd;ASN00070255;01d;149.1450;-35.2281;581.0
ASN00070256;;;;;;MAWSON (BERNACCHI ST);ghcnd;ASN00070256;01d;149.0973;-35.3621;628.0
ASN00070257;;;;;;CAMPBELL;ghcnd;ASN00070257;01d;149.1500;-35.2833;606.6
ASN00070258;;;;;;COOMA NORTH GERINGA AVENUE;ghcnd;ASN00070258;01d;149.1333;-36.2167;860.0
ASN00070259;;;;;;FISHER;ghcnd;ASN00070259;01d;149.0500;-35.3667;609.6
ASN00070260;;;;;;URIARRA FOREST 2;ghcnd;ASN00070260;01d;148.9167;-35.3000;625.0
ASN00070261;;;;;;JERRABATTGULLA (GILSTON);ghcnd;ASN00070261;01d;149.5869;-35.6904;725.0
ASN00070262;;;;;;WESTON CAMPUS C.I.T.;ghcnd;ASN00070262;01d;149.0600;-35.3306;588.0
ASN00070263;;;;;;GOULBURN TAFE;ghcnd;ASN00070263;01d;149.7034;-34.7495;670.0
ASN00070264;;;;;;TAYLORS FLAT (BALLANDA PARK);ghcnd;ASN00070264;01d;148.9647;-34.3075;610.0
ASN00070265;;;;;;STOCKYARD CREEK HUT;ghcnd;ASN00070265;01d;148.8000;-35.5000;1524.0
ASN00070268;;;;;;YASS (CAVAN WEST);ghcnd;ASN00070268;01d;148.7948;-35.0156;516.0
ASN00070269;;;;;;MARULAN (JOHNNIEFELDS);ghcnd;ASN00070269;01d;149.9888;-34.6653;630.0
ASN00070270;;;;;;COOMA (WOODEND);ghcnd;ASN00070270;01d;149.2636;-36.2118;855.0
ASN00070271;;;;;;GOULBURN FILTRATION PLANT;ghcnd;ASN00070271;01d;149.7000;-34.7500;698.0
ASN00070274;;;;;;RIVETT;ghcnd;ASN00070274;01d;149.0333;-35.3500;626.0
ASN00070275;;;;;;MACQUARIE BENNELONG CRESCENT;ghcnd;ASN00070275;01d;149.0667;-35.2500;624.0
ASN00070276;;;;;;NERRIGA (OALLEN);ghcnd;ASN00070276;01d;149.9583;-35.1678;575.0
ASN00070277;;;;;;MELBA (VERBRUGGHEN STREET);ghcnd;ASN00070277;01d;149.0506;-35.2115;580.0
ASN00070278;;;;;;COOMA VISITORS CENTRE;ghcnd;ASN00070278;01d;149.1243;-36.2318;778.0
ASN00070279;;;;;;DALGETY (REYNELLA);ghcnd;ASN00070279;01d;148.8483;-36.7600;885.0
ASN00070282;;;;;;CANBERRA CITY;ghcnd;ASN00070282;01d;149.1167;-35.2667;564.0
ASN00070284;;;;;;KIALLA (GLEN ABER);ghcnd;ASN00070284;01d;149.4500;-34.5333;945.0
ASN00070285;;;;;;GOULBURN ST JOHNS;ghcnd;ASN00070285;01d;149.7000;-34.7667;686.0
ASN00070287;;;;;;BURRA (HUTCHINSON PLACE);ghcnd;ASN00070287;01d;149.2067;-35.5783;890.0
ASN00070288;;;;;;TOMBONG THE FOREST;ghcnd;ASN00070288;01d;148.9000;-36.8667;720.0
ASN00070290;;;;;;COLLECTOR (WINDERADEEN);ghcnd;ASN00070290;01d;149.4269;-34.9398;700.0
ASN00070291;;;;;;BIBBENLUKE (BLACK LAKE);ghcnd;ASN00070291;01d;149.3000;-36.8500;799.8
ASN00070292;;;;;;KAMBAH (MURRUMBIDGEE COUNTRY C;ghcnd;ASN00070292;01d;149.0400;-35.3894;609.0
ASN00070293;;;;;;PINE ISLAND;ghcnd;ASN00070293;01d;149.0600;-35.4250;576.0
ASN00070294;;;;;;BUNGENDORE PUBLIC SCHOOL;ghcnd;ASN00070294;01d;149.4500;-35.2500;700.0
ASN00070295;;;;;;BEVENDALE (RIVERVIEW);ghcnd;ASN00070295;01d;149.1208;-34.5327;495.0
ASN00070296;;;;;;DALTON (MILVERTON);ghcnd;ASN00070296;01d;148.9924;-34.7153;600.0
ASN00070297;;;;;;RYE PARK (BARRACKVILLE);ghcnd;ASN00070297;01d;148.9364;-34.5991;585.0
ASN00070299;;;;;;NUMERALLA (GLOCCA MORRA);ghcnd;ASN00070299;01d;149.3467;-36.1827;750.0
ASN00070300;;;;;;BOOROWA 2;ghcnd;ASN00070300;01d;148.8000;-34.4500;490.0
ASN00070301;;;;;;BOOROWA 3;ghcnd;ASN00070301;01d;148.7167;-34.4500;490.0
ASN00070302;;;;;;COOMA (ARABLE);ghcnd;ASN00070302;01d;148.9667;-36.3833;900.0
ASN00070303;;;;;;GOULBURN (BAW BAW);ghcnd;ASN00070303;01d;149.6333;-34.7167;701.0
ASN00070304;;;;;;JERANGLE (ANEMBO);ghcnd;ASN00070304;01d;149.4333;-35.8333;1080.0
ASN00070305;;;;;;WANNIASSA;ghcnd;ASN00070305;01d;149.0772;-35.4025;585.0
ASN00070307;;;;;;BRUCE (AUSTRALIAN INSTITUTE OF;ghcnd;ASN00070307;01d;149.1068;-35.2459;610.0
ASN00070308;;;;;;TORRENS (DARKE ST);ghcnd;ASN00070308;01d;149.0870;-35.3757;653.0
ASN00070309;;;;;;DELEGATE RIVER AT QUIDONG;ghcnd;ASN00070309;01d;149.0372;-36.9131;650.0
ASN00070310;;;;;;TIDBINBILLA NATURE RESERVE;ghcnd;ASN00070310;01d;148.9422;-35.4408;700.0
ASN00070311;;;;;;HOLDER CITY PARK;ghcnd;ASN00070311;01d;149.0506;-35.3319;555.0
ASN00070312;;;;;;NAMADGI NATIONAL PARK (GLENDAL;ghcnd;ASN00070312;01d;149.0052;-35.6920;890.0
ASN00070313;;;;;;TARAGO (WOODLAWN MINES);ghcnd;ASN00070313;01d;149.5833;-35.0667;795.0
ASN00070314;;;;;;WANNIASSA HILLS HOLDEN CRESC;ghcnd;ASN00070314;01d;149.0819;-35.3928;660.0
ASN00070315;;;;;;GUNGAHLIN;ghcnd;ASN00070315;01d;149.1283;-35.2197;600.0
ASN00070316;;;;;;BENDORA DAM;ghcnd;ASN00070316;01d;148.8296;-35.4424;815.0
ASN00070317;;;;;;CORIN DAM;ghcnd;ASN00070317;01d;148.8383;-35.5368;962.0
ASN00070318;;;;;;RICHARDSON;ghcnd;ASN00070318;01d;149.1200;-35.4325;625.0
ASN00070319;;;;;;GOWRIE;ghcnd;ASN00070319;01d;149.1167;-35.4000;625.0
ASN00070321;;;;;;JERANGLE (LYONS CREEK);ghcnd;ASN00070321;01d;149.3514;-35.7469;1060.0
ASN00070322;;;;;;CORIN FOREST REC FACILITY;ghcnd;ASN00070322;01d;148.9216;-35.5155;1200.0
ASN00070325;;;;;;WOLLONDILLY (RIVER VIEW);ghcnd;ASN00070325;01d;150.0810;-34.3513;270.0
ASN00070326;;;;;;CRAIGIE (BONDI FOREST LODGE);ghcnd;ASN00070326;01d;149.1496;-37.1475;790.0
ASN00070327;;;;;;GUNDAROO STORE;ghcnd;ASN00070327;01d;149.2640;-35.0277;580.0
ASN00070328;;;;;;BOMBALA AWS;ghcnd;ASN00070328;01d;149.2336;-37.0016;760.5
ASN00070330;;;;;;GOULBURN AIRPORT AWS;ghcnd;ASN00070330;01d;149.7312;-34.8085;640.0
ASN00070331;;;;;;LANYON HOUSE;ghcnd;ASN00070331;01d;149.0732;-35.4915;573.0
ASN00070332;;;;;;THEODORE (CONLON ST);ghcnd;ASN00070332;01d;149.1167;-35.4500;670.0
ASN00070333;;;;;;NARRAWA (LACHLAN RIVER);ghcnd;ASN00070333;01d;149.0908;-34.3973;460.0
ASN00070334;;;;;;NERRIGA (TIMBERLIGHT);ghcnd;ASN00070334;01d;149.9624;-35.1138;580.0
ASN00070335;;;;;;HILLVIEW (SHOALHAVEN RIVER);ghcnd;ASN00070335;01d;149.9550;-35.2000;550.0
ASN00070336;;;;;;HOLTS FLAT (BELLEVUE);ghcnd;ASN00070336;01d;149.2974;-36.5971;1020.0
ASN00070337;;;;;;DALGETY  (JIMENBUEN);ghcnd;ASN00070337;01d;148.8548;-36.7252;790.0
ASN00070338;;;;;;CANBERRA AERO COMPARISON;ghcnd;ASN00070338;01d;149.1936;-35.3083;578.4
ASN00070339;;;;;;TUGGERANONG (ISABELLA PLAINS);ghcnd;ASN00070339;01d;149.0937;-35.4184;586.7
ASN00070340;;;;;;NICHOLLS (GUNGAHLIN LAKES);ghcnd;ASN00070340;01d;149.1122;-35.1837;605.0
ASN00070342;;;;;;LOWER BORO (ANNWYN);ghcnd;ASN00070342;01d;149.6598;-35.1913;741.0
ASN00070343;;;;;;MANUKA  OVAL;ghcnd;ASN00070343;01d;149.1338;-35.3169;565.0
ASN00070344;;;;;;MURRUMBATEMAN (MCINTOSH CIRCUI;ghcnd;ASN00070344;01d;149.0142;-34.9832;600.0
ASN00070345;;;;;;YASS (NARRANGULLEN);ghcnd;ASN00070345;01d;148.7279;-35.0258;520.0
ASN00070346;;;;;;SUTTON (GOOLABRI DVE);ghcnd;ASN00070346;01d;149.2510;-35.1889;655.0
ASN00070347;;;;;;GOOGONG (FERNLEIGH DVE);ghcnd;ASN00070347;01d;149.1870;-35.4422;755.0
ASN00070348;;;;;;BUMBALONG (UPSTREAM RD);ghcnd;ASN00070348;01d;149.1321;-35.8618;684.0
ASN00070349;;;;;;MOUNT GININI AWS;ghcnd;ASN00070349;01d;148.7721;-35.5293;1760.0
ASN00070354;;;;;;BUNGENDORE (LOCKHART);ghcnd;ASN00070354;01d;149.5053;-35.3311;920.0
ASN00071000;;;;;;ADAMINABY ALPINE TOURIST PARK;ghcnd;ASN00071000;01d;148.7693;-35.9962;1015.0
ASN00071003;;;;;;CHARLOTTE PASS (KOSCIUSKO CHAL;ghcnd;ASN00071003;01d;148.3327;-36.4335;1755.0
ASN00071004;;;;;;CURRANGORAMBLA;ghcnd;ASN00071004;01d;148.6833;-35.7333;-999.9
ASN00071005;;;;;;DALGETY (HAMILTON ST);ghcnd;ASN00071005;01d;148.8350;-36.5029;765.0
ASN00071006;;;;;;INGEBYRA BARRY WAY;ghcnd;ASN00071006;01d;148.4833;-36.6500;1080.0
ASN00071007;;;;;;JINDABYNE;ghcnd;ASN00071007;01d;148.6092;-36.4160;930.0
ASN00071008;;;;;;JINDABYNE PUBLIC SCHOOL;ghcnd;ASN00071008;01d;148.6000;-36.4000;-999.9
ASN00071009;;;;;;JINDABYNE WEST (HIAWATHA);ghcnd;ASN00071009;01d;148.6000;-36.4000;-999.9
ASN00071010;;;;;;KIANDRA CHALET;ghcnd;ASN00071010;01d;148.5000;-35.8833;1395.0
ASN00071011;;;;;;NUMBLA;ghcnd;ASN00071011;01d;148.8333;-36.6500;1066.8
ASN00071012;;;;;;MOUNT KOSCIUSKO (HOTEL KOSCIUS;ghcnd;ASN00071012;01d;148.4833;-36.3667;1518.0
ASN00071013;;;;;;OAK VALE;ghcnd;ASN00071013;01d;148.8000;-36.4000;883.9
